index,c3,d4,run_name,workdir,root_file,root_bytes,merge_summary,merged_events,zero_weight_events,merged_xsec_pb,analysis_xsec_fb,herwig_total_xsec_nb,herwig_total_xsec_fb,relative_difference,status
1,-10.5,-50.0,run_gg_hhhg_4_-10.5_-50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-10.5_-50.0_hhhbb_stage2.root,7867306,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-10.5_-50.0/merge_summary.json,10000,0,0.00021712128174,0.21712128174,2.17e-07,0.217,0.000558589828998,ok
2,-10.5,50.0,run_gg_hhhg_4_-10.5_50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-10.5_50.0_hhhbb_stage2.root,7933037,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-10.5_50.0/merge_summary.json,10000,0,0.000502018696147,0.502018696147,5.02e-07,0.502,3.72419329124e-05,ok
3,-7.5,-150.0,run_gg_hhhg_4_-7.5_-150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-7.5_-150.0_hhhbb_stage2.root,8460412,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-7.5_-150.0/merge_summary.json,10000,0,4.30950394725e-05,0.0430950394725,4.31e-08,0.0431,0.000115106693236,ok
4,-7.5,-50.0,run_gg_hhhg_4_-7.5_-50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-7.5_-50.0_hhhbb_stage2.root,7861810,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-7.5_-50.0/merge_summary.json,10000,0,5.21192502882e-05,0.0521192502882,5.21e-08,0.0521,0.000369350826692,ok
5,-7.5,50.0,run_gg_hhhg_4_-7.5_50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-7.5_50.0_hhhbb_stage2.root,7950192,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-7.5_50.0/merge_summary.json,10000,1,0.000201914831135,0.201914831135,2.02e-07,0.202,0.000421805890635,ok
6,-4.5,-150.0,run_gg_hhhg_4_-4.5_-150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-4.5_-150.0_hhhbb_stage2.root,8327195,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-4.5_-150.0/merge_summary.json,10000,0,9.67896499458e-05,0.0967896499458,9.68e-08,0.0968,0.000106933480649,ok
7,-4.5,50.0,run_gg_hhhg_4_-4.5_50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-4.5_50.0_hhhbb_stage2.root,8010664,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-4.5_50.0/merge_summary.json,10000,0,7.64138154564e-05,0.0764138154564,7.64e-08,0.0764,0.000180797886972,ok
8,-4.5,150.0,run_gg_hhhg_4_-4.5_150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-4.5_150.0_hhhbb_stage2.root,8082525,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-4.5_150.0/merge_summary.json,10000,1,0.000294453713468,0.294453713468,2.94e-07,0.294,0.00154086515982,ok
9,-1.5,-250.0,run_gg_hhhg_4_-1.5_-250.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-1.5_-250.0_hhhbb_stage2.root,8199322,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-1.5_-250.0/merge_summary.json,10000,0,0.000453781248051,0.453781248051,4.54e-07,0.454,0.000482064761331,ok
10,-1.5,-150.0,run_gg_hhhg_4_-1.5_-150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-1.5_-150.0_hhhbb_stage2.root,8185499,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-1.5_-150.0/merge_summary.json,10000,1,0.000159756505701,0.159756505701,1.6e-07,0.16,0.00152415889221,ok
11,-1.5,150.0,run_gg_hhhg_4_-1.5_150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-1.5_150.0_hhhbb_stage2.root,8137623,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-1.5_150.0/merge_summary.json,10000,1,0.000188733975826,0.188733975826,1.89e-07,0.189,0.00140951925985,ok
12,-1.5,250.0,run_gg_hhhg_4_-1.5_250.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-1.5_250.0_hhhbb_stage2.root,8143235,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-1.5_250.0/merge_summary.json,10000,0,0.000506932797417,0.506932797417,5.07e-07,0.507,0.000132567045219,ok
13,1.5,-250.0,run_gg_hhhg_4_1.5_-250.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_1.5_-250.0_hhhbb_stage2.root,8166334,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_1.5_-250.0/merge_summary.json,10000,0,0.000504780802551,0.504780802551,5.05e-07,0.505,0.000434242838881,ok
14,1.5,-150.0,run_gg_hhhg_4_1.5_-150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_1.5_-150.0_hhhbb_stage2.root,8161078,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_1.5_-150.0/merge_summary.json,10000,0,0.000183097221096,0.183097221096,1.83e-07,0.183,0.000530980729776,ok
15,1.5,150.0,run_gg_hhhg_4_1.5_150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_1.5_150.0_hhhbb_stage2.root,8148693,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_1.5_150.0/merge_summary.json,10000,0,0.000156915513118,0.156915513118,1.57e-07,0.157,0.000538422746797,ok
16,1.5,250.0,run_gg_hhhg_4_1.5_250.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_1.5_250.0_hhhbb_stage2.root,8151274,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_1.5_250.0/merge_summary.json,10000,0,0.000445367931093,0.445367931093,4.45e-07,0.445,0.000826128391879,ok
17,4.5,-150.0,run_gg_hhhg_4_4.5_-150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_4.5_-150.0_hhhbb_stage2.root,8219158,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_4.5_-150.0/merge_summary.json,10000,0,0.000167707812123,0.167707812123,1.68e-07,0.168,0.00174224368968,ok
18,4.5,-50.0,run_gg_hhhg_4_4.5_-50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_4.5_-50.0_hhhbb_stage2.root,8258050,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_4.5_-50.0/merge_summary.json,10000,0,1.88417709533e-05,0.0188417709533,1.88e-08,0.0188,0.00221693350278,ok
19,4.5,50.0,run_gg_hhhg_4_4.5_50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_4.5_50.0_hhhbb_stage2.root,8095939,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_4.5_50.0/merge_summary.json,10000,0,2.57072315703e-05,0.0257072315703,2.57e-08,0.0257,0.000281304904247,ok
20,4.5,150.0,run_gg_hhhg_4_4.5_150.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_4.5_150.0_hhhbb_stage2.root,8135431,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_4.5_150.0/merge_summary.json,10000,0,0.000185166705918,0.185166705918,1.85e-07,0.185,0.000900301795115,ok
21,7.5,-50.0,run_gg_hhhg_4_7.5_-50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_7.5_-50.0_hhhbb_stage2.root,8267613,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_7.5_-50.0/merge_summary.json,10000,2,1.49886730595e-05,0.0149886730595,1.5e-08,0.015,0.000755700018271,ok
22,7.5,50.0,run_gg_hhhg_4_7.5_50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_7.5_50.0_hhhbb_stage2.root,7991130,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_7.5_50.0/merge_summary.json,10000,1,7.44437355596e-05,0.0744437355596,7.44e-08,0.0744,0.000587498185686,ok
23,10.5,-50.0,run_gg_hhhg_4_10.5_-50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_10.5_-50.0_hhhbb_stage2.root,7919949,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_10.5_-50.0/merge_summary.json,10000,2,5.69090212933e-05,0.0569090212933,5.69e-08,0.0569,0.000158521322099,ok
24,10.5,50.0,run_gg_hhhg_4_10.5_50.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_10.5_50.0_hhhbb_stage2.root,7944179,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_10.5_50.0/merge_summary.json,10000,0,0.000207088325335,0.207088325335,2.07e-07,0.207,0.000426510449223,ok
25,-3.0,-350.0,run_gg_hhhg_4_-3.0_-350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-3.0_-350.0_hhhbb_stage2.root,8192276,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-3.0_-350.0/merge_summary.json,10000,1,0.000825245156922,0.825245156922,8.25e-07,0.825,0.00029707162726,ok
26,-3.0,350.0,run_gg_hhhg_4_-3.0_350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-3.0_350.0_hhhbb_stage2.root,8128556,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-3.0_350.0/merge_summary.json,10000,1,0.00103847675906,1.03847675906,1.038e-06,1.038,0.000459094586414,ok
27,-1.5,-350.0,run_gg_hhhg_4_-1.5_-350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-1.5_-350.0_hhhbb_stage2.root,8186782,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-1.5_-350.0/merge_summary.json,10000,0,0.000911637071866,0.911637071866,9.11e-07,0.911,0.000698821806856,ok
28,-1.5,350.0,run_gg_hhhg_4_-1.5_350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-1.5_350.0_hhhbb_stage2.root,8156111,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-1.5_350.0/merge_summary.json,10000,0,0.000961880869221,0.961880869221,9.62e-07,0.962,0.000123851905719,ok
29,0.0,-350.0,run_gg_hhhg_4_0.0_-350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_0.0_-350.0_hhhbb_stage2.root,8166510,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_0.0_-350.0/merge_summary.json,10000,1,0.000944720415269,0.944720415269,9.45e-07,0.945,0.000295944415737,ok
30,0.0,350.0,run_gg_hhhg_4_0.0_350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_0.0_350.0_hhhbb_stage2.root,8164191,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_0.0_350.0/merge_summary.json,10000,0,0.000888206643764,0.888206643764,8.88e-07,0.888,0.000232652802042,ok
31,1.5,-350.0,run_gg_hhhg_4_1.5_-350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_1.5_-350.0_hhhbb_stage2.root,8179975,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_1.5_-350.0/merge_summary.json,10000,2,0.000975213566616,0.975213566616,9.75e-07,0.975,0.000218994714219,ok
32,1.5,350.0,run_gg_hhhg_4_1.5_350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_1.5_350.0_hhhbb_stage2.root,8169278,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_1.5_350.0/merge_summary.json,10000,0,0.000894191946653,0.894191946653,8.94e-07,0.894,0.000214659339518,ok
33,3.0,-350.0,run_gg_hhhg_4_3.0_-350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_3.0_-350.0_hhhbb_stage2.root,8154211,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_3.0_-350.0/merge_summary.json,10000,1,0.00094321477986,0.94321477986,9.43e-07,0.943,0.000227710448307,ok
34,3.0,350.0,run_gg_hhhg_4_3.0_350.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_3.0_350.0_hhhbb_stage2.root,8154691,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_3.0_350.0/merge_summary.json,10000,1,0.000912290711715,0.912290711715,9.12e-07,0.912,0.000318661267934,ok
35,0.0,-250.0,run_gg_hhhg_4_0.0_-250.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_0.0_-250.0_hhhbb_stage2.root,8162024,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_0.0_-250.0/merge_summary.json,10000,0,0.000481818859521,0.481818859521,4.82e-07,0.482,0.000375951408969,ok
36,0.0,250.0,run_gg_hhhg_4_0.0_250.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_0.0_250.0_hhhbb_stage2.root,8150157,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_0.0_250.0/merge_summary.json,10000,0,0.000455437247149,0.455437247149,4.55e-07,0.455,0.00096006014388,ok
37,6.0,-200.0,run_gg_hhhg_4_6.0_-200.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_6.0_-200.0_hhhbb_stage2.root,8211982,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_6.0_-200.0/merge_summary.json,10000,0,0.000251194873925,0.251194873925,2.51e-07,0.251,0.000775787823571,ok
